id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,Summary,posted_on,Video_URL,Image_URL,URL,Positive_Reactions,Negative_Reactions,Sentiment Analysis,Rating
pfbid02TuAJ3cNEvSmQGRuJjWnm2gyiafS53hbGWKvRvpWALgTkV5YepzndtobCX7UaEHK4l,Meta AI,93,584,82,0,0,0,0,0,666,25,"Today, Mark Zuckerberg announced the launch of the #PyTorchFoundation under The Linux Foundation and a board of Meta, AMD, Amazon Web Services, Google Cloud, Microsoft Azure and NVIDIA AI.With these leaders, learn how we're giving the #AI community the tools to accelerate innovation. https://bit.ly/3DmEujh",2022-09-12T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/306543133_2205768522933422_8149756789242624027_n.png?stp=dst-png_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=gSxgXtiecKcAX-MtvQ8&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDv1cO1EgnTv5fjumyE_JGEhKScHnKsG7xkWPSxW2v9nQ&oe=64E3659E https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/MetaAI/posts/pfbid02TuAJ3cNEvSmQGRuJjWnm2gyiafS53hbGWKvRvpWALgTkV5YepzndtobCX7UaEHK4l?__cft__[0]=AZXI5e6WAhkUW9f6o2tH70_PB3BPSGLFyjMAw6sl4TyeUn_EJYZNQAZvN-F21R1l3hWzVt-8PXVYjGjT0VF0Vne4MpRlPouJzxkH3jjO0C_IlZELIP5JTVWeobjJ3z_yCNlm50T_PzZlLX6LJcYE0JArOKitd149jUgzec5bxQdzLGE0s5qBDhnirEJDwCc4gruTcQdQdzKjH56TXJLnOVq9&__tn__=%2CO%2CP-R,759,0,positive,759
pfbid02EzCRLUkkKfY2W3fvAn3R8qT1QsPzSefb1M5GYKju21jsZkXAfKTytSbvpb9voSRkl,Meta AI,17,94,13,0,0,0,0,0,107,3,"As we look back on where we started with PyTorch, it’s because of the growing community that PyTorch has become a foundational framework in #AI.Learn how we're ensuring the future continues to be community-centric through the #PyTorchFoundation: https://bit.ly/3RDKLLS",2022-09-12T00:00:00,['blob:https://www.facebook.com/13bb7d67-8451-4e2d-b95f-584a7edc70b1'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/300387605_1059825854709106_7149487970840809738_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=RyiRquAbjFQAX9SGwrr&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDhKUTZYjFgPlrPbaVI_AAmBWigfkkftD2r6MsBPaRtxw&oe=64E3D8D0,https://www.facebook.com/MetaAI/posts/pfbid02EzCRLUkkKfY2W3fvAn3R8qT1QsPzSefb1M5GYKju21jsZkXAfKTytSbvpb9voSRkl?__cft__[0]=AZVstE5En4kPvZWBYbuqA5E_xld1Bzse6BZE34eImKhU2pceTc8p50MhHItAoDVHgU1fGIVOO5Kb4wRA4BM2J14C8wedPDRzpdLgt72iLlHB9mHUjfYQlpSwmZ_oJxFa-GirdQHt19N7x1vrglzSduYAAGavWFJ5jjcib3xmgsotz3_g5C57S05zd4yy9Tlcocdg6dNE8TYzXeIHU4BwGlHedunykGozpJwUyDD3Y34vHQ&__tn__=%2CO%2CP-R,124,0,positive,124
pfbid02G7wbnV75CmuoKTCK4W2VVRMwjQbYtMemvsg9iqVJ9CRinJEGx6oJeoiiAr5XueMfl,Meta AI,89,775,153,0,0,0,0,0,928,36,"Some AI news: we're moving PyTorch, the open source AI framework led by Meta researchers, to become a project governed under the Linux Foundation. PyTorch has become one of the leading AI platforms with more than 150,000 projects on GitHub built on the framework. The new PyTorch Foundation board will include many of the AI leaders who've helped get the community where it is today, including Meta and our partners at AMD, Amazon, Google, Microsoft, and Nvidia. I'm excited to keep building the PyTorch community and advancing AI research.",2022-09-12T00:00:00,[],,https://www.facebook.com/MetaAI/posts/pfbid02G7wbnV75CmuoKTCK4W2VVRMwjQbYtMemvsg9iqVJ9CRinJEGx6oJeoiiAr5XueMfl?__cft__[0]=AZVCwqM0Qb7s_ko5oKeRBZ0sl8ESJCE4wIQZ3Om6g49NrSWuNBBSQkoh_7xid0APSBjpR2AjHKZf7r-DUzwGmdlNBs8pd07EkQgT9jGjvqAjKA7EWK4Yd7RxdJcJNNptojNQl42ZtAeNkNNeDl0BvWv1bPKCi0wnoF1KW7to3lvq4hwUNKTY--0BiEQwL6w0ylzTi2YKmrpocCi5Zc4O7Qz7f60SMwGj-z3T3oHq09hc4g&__tn__=%2CO%2CP-R,1017,0,positive,1017
pfbid0VYcS5xuRkJQGgk1drMveagNBNHLZefk33E4AGYqy1h3cKmhZCWbJw6wv6aFb2Jvzl,Meta AI,24,134,11,0,0,0,0,0,145,10,"The Meta 2023 Research PhD Fellowship program supports a variety of research areas, including AR/VR Human Understanding. Explore a variety of topics including, but not limited to:- Tracking and modeling humans / objects- Action and gesture recognition- Novel sensors / sensor fusionLearn more and apply by Sept 20: http://ow.ly/buGg50KrvFT",2022-09-09T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/306196974_2203490896494518_3170617302566365007_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=730e14&_nc_ohc=f9o2l5j6M3EAX9YU2Av&_nc_ht=scontent.fcai19-7.fna&oh=00_AfA82WZXQZbh8HQolc0rhwQSnIXZMJJUMvpL12pKXJlAtw&oe=64E34B19,https://www.facebook.com/MetaAI/posts/pfbid0VYcS5xuRkJQGgk1drMveagNBNHLZefk33E4AGYqy1h3cKmhZCWbJw6wv6aFb2Jvzl?__cft__[0]=AZXrq1fESKnEoEmG2rRcHwCE0K8gLvEGEEVgdiRw1SxAk21EgWgElwCnYgeuD3e1oxoxHi2YZFEn1ZeTp6kVxKZYvXJ1z6dHwWIN_Br9LCga8tXumsRxiBnUhYIgyfN_cxWM5Af2lBS099z8LZ1Po3LXzdgai7vlGJSaINScU87JC4X5AuBfhJkV4zkErUJFGkKd61pu52LMS76Yq3bwXR7o&__tn__=%2CO%2CP-R,169,0,positive,169
pfbid02zwNzm9n6KymidGAd6pzmQHqT1GaNS9Jb5j854UF7T4UmZTAcmAddyK21DXscTH6al,Meta AI,11,60,4,0,0,0,0,0,64,4,"We've been researching AI Transparency and Explainability in APAC and, in that process, we co-developed and tested a policy prototype through the Open Loop program in partnership with Singapore’s Infocomm Media Development Authority - IMDA and Personal Data Protection Commission. Our policy prototype is based on Singapore’s Model AI Governance Framework as well as their Implementation and Self-Assessment Guide for Organizations. You can read our report here from Norberto de Andrade and team: https://bit.ly/3RqBpTD",2022-09-07T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/305582186_2202069666636641_3376595078628733942_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=730e14&_nc_ohc=GQhiQ9CbnaAAX9FeBvE&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAu8BZFZQg8EzZ6pzT8R0Kv7s--FXEGd4ii1sobGRG8ZQ&oe=64E27A0C,https://www.facebook.com/MetaAI/posts/pfbid02zwNzm9n6KymidGAd6pzmQHqT1GaNS9Jb5j854UF7T4UmZTAcmAddyK21DXscTH6al?__cft__[0]=AZUkTDnYKIUPDJ8OqA2vszE8ZeY8eWi9m9SZEwbmEGUIAF7AlhJInkjUp3PRnWH2CorsyEc9LtqxxrdHv2GU4RCxpI_GvZ4WpTKajZ81W7pC2Z15rusly0pplImUNCp7JELZH06CoanaiXdA3usieXkSb_wM4jCQDpB_-0ERsxFaOeoXobyojSgN8TdO16N323yDjXgmVbQgN64-BdcBsMny&__tn__=%2CO%2CP-R,75,0,positive,75
pfbid0368N1mhpxutRrSwx74f2r6eHyVConzbLUXDaxr3sM2sXdzrSKvtLeHxiXrikSv6M5l,Meta AI,50,106,16,0,0,0,0,0,122,12,The Meta Research PhD Fellowship is a global program designed to encourage and support promising doctoral students who are engaged in innovative and relevant research in areas related to computer science and engineering at an accredited university.Are you enrolled in a PhD program and engaged in a similar area of study? Find out if you are eligible and apply by Sept 20: http://ow.ly/buGg50KrvFT,2022-09-06T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/305613060_2201244170052524_3737093212548363248_n.jpg?stp=dst-jpg_s960x960&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=4JoyXmvaQkYAX8xBY4d&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDs8Wjh8iip5lNW_MlUcA-0-RY99PvJ5148nuUBEXXO5A&oe=64E2A8DD,https://www.facebook.com/MetaAI/posts/pfbid0368N1mhpxutRrSwx74f2r6eHyVConzbLUXDaxr3sM2sXdzrSKvtLeHxiXrikSv6M5l?__cft__[0]=AZVTZfehOqGdrNQCcaUc2WTa23ODIU--I-MlI9OrY6mOA4YAJ-_CvJ7qyIKC3V2lEmhCbwsQ9tyW8cMB-KjJAcTNj7wEWSYosnp4Dd-x3PXAO8XhB5oa4gaonq6jHHiCgIGIFXS997YW_jAckDnumcTe-w2XGdVKGZSrVaFyKjI0-WvT6FylvcpVZ6hRrXZoHQBFuKh3j8U7wMn2n2QL0Z-t&__tn__=%2CO%2CP-R,172,0,positive,172
pfbid02e6CtMDMRRCy8EGDjHGCxK2dmZEzmveAVEsVcQkFpEJEdo3mYzsx2us2hPq7svT9Xl,Meta AI,48,112,16,15,0,0,0,0,143,18,"Existing methods of decoding speech from brain activity have largely focused on invasive approaches, such as implants. Today, we’re sharing new research that could be a significant step forward in a medical setting for decoding brain activity using noninvasive electroencephalography (EEG) and magnetoencephalography (MEG).We trained a contrastive learning model on a large number of noninvasive brain recordings of healthy volunteers listening to audio books. Our results show that we can decode speech with up to 73% top-10 accuracy from a vocabulary of more than 793 words. This is an exciting result because it shows that AI can interpret the noisy signals from noninvasive sources, which could have a greater impact for many use cases, including empowering people with communication deficits.Special thanks to researchers Jean Remi King, Alexandre Défossez, Charlotte Caucheteux, Ori Kabeli, and Jérémy Rapin for their contributions.Learn more on our blog: https://bit.ly/3cz2C7j",2022-08-31T00:00:00,['blob:https://www.facebook.com/4f7694d4-6e14-4ca6-94c4-246354ee2dd1'],,https://www.facebook.com/MetaAI/posts/pfbid02e6CtMDMRRCy8EGDjHGCxK2dmZEzmveAVEsVcQkFpEJEdo3mYzsx2us2hPq7svT9Xl?__cft__[0]=AZVMHNj5O2TTjvDbxSKOvWUTZcuHkPrp5s2QcljW8nXAgooZ0Qfko3R61MMnjf2200hI5a6v5edrBl_riaqnUnXxbJmRqWfwuHGFvQRCN41smw_nx4-g3iDEXiWV2fZC66Hnv2WYpUMbefIXFC8ESjDn_M7N1QgFvKjXSEqilpDKbP42Be2_ZX1c5UI6vMoknO_pUzOLgWZGflm19Uw7DGrFAHkdQZgMxlF03-1lIJI-PLodK4oo7IortjmSF1GQGdk&__tn__=%2CO%2CP-R,191,0,positive,191
pfbid0AjPF6ubMUrAamdj6UHCLcFWuffHWn5f7acG251Qt7oHGhjZ3XZkzqbNw9TWEaKmkl,Meta AI,10,66,6,0,0,0,0,0,72,11,"During our AMA about #AI translation model No Language Left Behind (#NLLB). We were asked about specific challenges the team faced with the languages we wanted NLLB to support (i.e. from different scripts).To start off, our main priority with NLLB was adding in languages previously unavailable in machine translation for more inclusivity. The little to no pre-existing translated texts conflicted with our data-driven ML methods. As for different scripts, we found difficulty translating names. Additionally, it was challenging to translate languages that weren’t as clearly defined (e.g. no tenses) — this required inference over a broader context. Together, we were able to figure out the complexities. Read the full conversation  https://bit.ly/3Qdoaok",2022-08-26T00:00:00,['blob:https://www.facebook.com/a6d161b1-18a9-4d34-a269-1978802586ca'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/301509598_784198182628028_4317287731173749599_n.jpg?stp=dst-jpg_p180x540&_nc_cat=103&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=LXthKcdG9PkAX8bfKBb&_nc_ht=scontent.fcai19-7.fna&oh=00_AfBLWxRxkfkXBcDspE5trYz-lBO00sbPrXLXdAnlUud3TA&oe=64E2F185,https://www.facebook.com/MetaAI/posts/pfbid0AjPF6ubMUrAamdj6UHCLcFWuffHWn5f7acG251Qt7oHGhjZ3XZkzqbNw9TWEaKmkl?__cft__[0]=AZUgIEhANsk5KdOQH3X8hErI1bp_WK0KZwkOjF7j_-fqRNlVTGQB6KEdVyODjhJmBZVwTiy4WdOxg0DUzDfn0WTqYeVb8dR8v9Adre-2iU-qb0tG6aVJJryV-CA2YoXOEnzj-0ek4I_a7lJyRhMQDIQUILqly7HCIm7PQuq1HWXrtDBCQ3nNZWTj3p8mU7vQ-m1FauIrsvQsulARODRfSrAamN0mcE2mFil7TuPOP9j7oQ&__tn__=%2CO%2CP-R,82,0,positive,82
pfbid02DQThnEn4Vc1unTZeKRCBSY6VfwtoULBp6x5ay3tLBZ3Zp8ZrkGzvAm8EwtWvPPTml,Meta AI,43,234,0,0,0,0,0,0,234,16,"Writing is often a collaborative process: We start with a draft, ask for suggestions & repeatedly make changes. Today we’re introducing PEER, a model trained to mimic this process, enabling it to incrementally write texts and to collaborate with humans in more natural ways.PEER can write drafts, add suggestions, follow instructions, perform edits, correct itself and provide explanations for all its actions. Trained mostly on Wikipedia's edit history, PEER clearly outperforms much larger models on a collection of different editing tasks.We show how infilling techniques improve PEER's ability to write texts in different domains, to follow instructions and to use, cite and quote from provided evidence documents, improving its verifiability, faithfulness and trustworthiness compared to regular large LMs.PEER was developed by Timo Schick, Jane Dwivedi, Zhengbao Jiang, Fabio Petroni, Patrick Lewis, Gautier Izacard, Qingfei You, Christoforos Nalmpantis, Edouard Grave, Sebastian Riedel.Read our paper here: https://arxiv.org/abs/2208.11663",2022-08-26T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/301552671_2191349921041949_6538309188867306173_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=730e14&_nc_ohc=UbLo8fIAXaQAX--7XBE&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDUyFNfoPAcK6Dg6-Nfd51p7w3nl7lbGVGBM7iiFAQ3Wg&oe=64E3618D,https://www.facebook.com/MetaAI/posts/pfbid02DQThnEn4Vc1unTZeKRCBSY6VfwtoULBp6x5ay3tLBZ3Zp8ZrkGzvAm8EwtWvPPTml?__cft__[0]=AZWInsHRXZQokV4OY45HJ01VUd0YFVZlGUyeSz0HpvFuJqo0BiB8otRQogBKHAiLMW_9X2JW2w1Cr3nUicA6koW7gsYsVsDG2AaqJx-WkUZ_3Q9fv31ZX5l0eUpCzUZXi8Jf1aVGHRl1HRkA7B2eAUjhuGjPfauqG89dA7Ef8iIHR9P9OHez76feqss6O1ihmzSyHlWUBPLtFdq7GqQPoWg8&__tn__=%2CO%2CP-R,277,0,positive,277
pfbid035itAU8ZRK6q2gV4gthWvbqoxFxypX5MAPymb1ZGEGvpbwRnRRBpXPahE5ZcFJg2el,Meta AI,33,108,16,0,0,0,0,0,124,6,"Join us for the MyoChallenge! Develop controllers for a physiologically realistic musculoskeletal hand to solve two of the most complex dexterous manipulation tasks: die reorientation simultaneous rotation of two Baoding ballsMyoChallenge is hosted on MyoSuite, an embodied AI platform by Meta that unifies neural and motor intelligence.Enter now through October 28 - both winners will be announced at #NeurIPS2022.For more details and to submit your solution: https://bit.ly/3PsoEWC",2022-08-15T00:00:00,['blob:https://www.facebook.com/e2a2dbdb-ea68-49af-ab65-91bfcbba4fb0'],,https://www.facebook.com/MetaAI/posts/pfbid035itAU8ZRK6q2gV4gthWvbqoxFxypX5MAPymb1ZGEGvpbwRnRRBpXPahE5ZcFJg2el?__cft__[0]=AZXLC8eV9ZW_rdg6tiUnBWRq2tAdYhPPNDsJMaNzopvwRDRBunESZYsY9x2Lgx1KqqV8qZssLcZfIpr_gytFOnbyzYHwax7kRwh4SNQZWhqbbY3mzmMiJ4OKwJkRAB11StInBiIO0uOk96jHiWGCY40PqlB2Xsd2STiNNToQd4O2Vkb6ycMk8nQC4N4fLhdrPR0YdoG5UlsbjzjcnKXUvSYDUY6SAK0UQS3DSkqX1hbM9w&__tn__=%2CO%2CP-R,157,0,positive,157
pfbid02viy63agUdiTqvFrAn4E6WRVjPs9Cpf4PZLuAmKBn9p5QreAmyL4B9NwrofsbrdSDl,Meta AI,15,101,14,0,0,0,0,0,115,4,"We’re excited to announce the Habitat Rearrangement Challenge at #NeurIPS2022! The competition evaluates how embodied agents can rearrange objects in physics-enabled, 3D settings. Object rearrangement focuses on mobile manipulation, low-level control, and task planning.Here is the challenge’s timeline:August 22: Test phase opensOctober 20: Challenge endsResults announced at #NeurIPS2022Check out the challenge website to get started: http://aihabitat.org/challenge/rearrange_2022/",2022-08-13T00:00:00,['blob:https://www.facebook.com/1664a90d-c3bb-433b-8dae-54ca0b09cd8d'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/296463003_825564198821667_5565980885424134686_n.jpg?stp=dst-jpg_p180x540&_nc_cat=109&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=vPf0Ma3CEAAAX9_sVFI&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAOmzlg5VsHt6S_Imzc73yKg-lWfj5ftg5LfZm0oU-Ujg&oe=64E34E5B,https://www.facebook.com/MetaAI/posts/pfbid02viy63agUdiTqvFrAn4E6WRVjPs9Cpf4PZLuAmKBn9p5QreAmyL4B9NwrofsbrdSDl?__cft__[0]=AZXwgIN3GcSpEPUt3LRcfwkBRpa310IEHojvegqs2rTEHaumZYl5BxRTkFNMkSc4NA1u2qo-8RwsdYnRnDbtE1Cfho_12gm5LHW5EyKwPT6AYRPGVexBDRRWxiLGW6mlodmkrafjNctUIBTxfheosDsjXNAqyvwKHFQxQpN2MbsQqLkeeXNzoaWP3yRokklJTLfjC1s0fPTbk1QmA33toOE2_rpfDS77dXYKoXnzWrlcFg&__tn__=%2CO%2CP-R,130,0,positive,130
pfbid0G4SzSTVYmJraYNc8E6kywBap5MqbzUYt384xpRzieUSmCChkupZJJpuAjxCA4kwXl,Meta AI,27,162,18,0,0,0,0,0,180,10,"3D computer vision research just got easier!We’re releasing Implicitron, an extension of PyTorch3D that enables fast prototyping of 3D reconstruction and new-view synthesis methods based on rendering of implicit representations. Implicitron can take image data and create accurate 3D reconstructions to speed AR and VR research, making it faster and easier to create real-world applications like virtual shopping.Read more about Implicitron: https://bit.ly/3w0u9Fg",2022-08-12T00:00:00,['blob:https://www.facebook.com/aa9ad66d-04ea-48cf-8542-50c0baab3984'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/297686219_5976660425696291_2563058352437105604_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=aOVf_4qL_i8AX-CBwLJ&_nc_ht=scontent.fcai19-7.fna&oh=00_AfDkFU2ZrRITcnGPSUApC6dK4dtPOOm6GwemyLGb2ve5sA&oe=64E33156,https://www.facebook.com/MetaAI/posts/pfbid0G4SzSTVYmJraYNc8E6kywBap5MqbzUYt384xpRzieUSmCChkupZJJpuAjxCA4kwXl?__cft__[0]=AZVjT9GHIM-KRYAjLa5-e7p1AFQWPCii9imzlT8W1X8uPCL65lwKF1PrvGYsuvamV4Wl_Dq4DQq3H1ejb6ovNvqI-yduE-FDOsBIDB6kbkXjzzKctahuIKoOSvkzNVlTXTXh2Rpu1JLfKCUpjg24f-_C-VoSRN3JTUCTDwF5fuIpLrLs0RFMJZmUcocTHF-07PPwppHEVwYm7ZATflBGMBQVITP0UjTbpBYSGkZ0xAkajSf2pS3ba43Gl9nfqT-hupI&__tn__=%2CO%2CP-R,207,0,positive,207
pfbid0dpNVK3pGEnckC12XncbHhfDVJdvTGeekKhAaRU2DuNbTQAChmPkvP4bYmJeyRG9cl,Meta AI,5,62,9,0,0,0,0,0,71,3,"Our Meta research scientists and software engineers recently held an AMA about No Language Left Behind (NLLB), an advanced #AI model that can translate 200+ languages. A researcher who studies the Arabic dialect was amazed by the care and effort we put into including the language. They were curious about what the team found challenging during this process. Honestly speaking, it was difficult to find data — specifically parallel and monolingual data. With the lack of parallel data, most translation directions with Arabic languages were zero-shot, and NLLB overlooked differences between Arabic dialects at times. With limited monolingual data, we weren’t able to train NLLB as efficiently. This also impacted the data cleaning/filtering pipelines. This shortage of data is reflected in our performance numbers and our “Dialectness level” comparison between generated and original content.Be on the lookout for more Q&As and check out the entire conversation  https://bit.ly/3Qdoaok",2022-08-11T00:00:00,['blob:https://www.facebook.com/9aa312c4-b022-42f0-ae4a-aa0699467727'],,https://www.facebook.com/MetaAI/posts/pfbid0dpNVK3pGEnckC12XncbHhfDVJdvTGeekKhAaRU2DuNbTQAChmPkvP4bYmJeyRG9cl?__cft__[0]=AZV9QQMrCjsN39xdhTZjGitYIAB3CmUYBimjhOaGtOadQER9bmIocr7hkjkM4Wh9rUQyb-C0Py3Id5B7O_uiTEdnAfQS87UNm8M1jJUboFizHXO3rMydgKapJUarqtTxTqgmEByUs5cgtTDSMFo2CcQ6ZyrEre_8E1IjzpcmEUMsectv4WAcAbS9l85aQMIyEZAXa1Qvqt56ANGpN9yziOuKlSQ_VKAIdcmwHUsrGpbrUA&__tn__=%2CO%2CP-R,76,0,positive,76
pfbid0QH3NzuA2AoDp4aB8CZ7AxPFUwSAQ3NvvbW8MBb8zzZx986kUZmKaCACVzfvwPYnWl,Meta AI,12,99,16,0,0,0,0,0,115,3," Meta is thrilled to be at #SIGGRAPH2022 IRL! Join us and try hands-on AI demos, hear about exciting career opportunities and chat with our team about all things AI. Booth 711 Now through August 11",2022-08-10T00:00:00,['blob:https://www.facebook.com/25afd96d-89a6-4825-8124-4a85b02ba151'],https://scontent.fcai19-7.fna.fbcdn.net/v/t15.5256-10/297615325_125633906688212_8433852510420451349_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=ad6a45&_nc_ohc=PY1KYDtB6J8AX_zYRFv&_nc_ht=scontent.fcai19-7.fna&oh=00_AfAvLm7ErRdswEhBSVqbmHQdZhVhUwBSlkly_17fAVATFg&oe=64E2673F,https://www.facebook.com/MetaAI/posts/pfbid0QH3NzuA2AoDp4aB8CZ7AxPFUwSAQ3NvvbW8MBb8zzZx986kUZmKaCACVzfvwPYnWl?__cft__[0]=AZXY00KYTTN_yVQxc-o9_dwjxq9pLnaVqJfa-nz77wLhkVUCmflCV-YiKaut-0v1uehnqRuA0HE3REd9Pr5iBV8OJKWjYEAtJ09A9waugL2Q9V8A8NUydpvWKFA-Cu81xIXHXLe6_biTb2D8TmYiO2TMYUQFE2hVSt8ev5P9i4iRvehBqXxO135i7pDoAAzN4zkng7b6E5Pnhm1MbhCiAWP5r5SXN3M9GOHEwnIUhGTRvg&__tn__=%2CO%2CP-R,127,0,positive,127
2178527385657536,Meta AI,49,245,31,0,0,0,0,0,276,10,"Models are increasingly data hungry, but do we really need all that data? Surya Ganguli, Ari Morcos and team show, in theory and practice, that we can beat power law scaling and achieve exponential scaling regarding data if we can appropriately rank the importance of each datapoint.Here we introduce a simple new unsupervised approach to data ranking that’s competitive with previous expensive supervised approaches. Our work demonstrates that simply collecting more uncurated data is highly inefficient and can be dramatically improved. https://arxiv.org/abs/2206.14486",2022-08-08T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/298054626_2178527378990870_9127400481575718128_n.png?stp=cp6_dst-png&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_ohc=1yXUbqKSnYIAX8k600Y&_nc_ht=scontent.fcai19-7.fna&oh=00_AfB2NtI9YDBn5nmjqW0V3Muo8gQI9ofhmtUGyumm0JaiWQ&oe=64E34CF3 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/MetaAI/photos/a.360372474139712/2178527385657536/?__cft__[0]=AZX9PYRrKEoeSr_76c3df74ufK_b7Hni7pmPb1kUCSa41WHMjBCq_FKfWqpJRwDimSUdb9OYrGc_3cuiY9oVtlIiFVh-bQI57Iza4TteaSD5H2rtcACws1LFF1CttPbADpUFXbBK4tAFd4n1NK9MF_c2W0ONXAp2NXBGQG2QoPQ4RshjcKtZKtDk6J2J91oRfQGUFoMbHg9lreWcE15hGiLs&__tn__=%2CO%2CP-R,325,0,positive,325
pfbid08kVgPhcSqSbgVg6SXN41AttU3Sy1BLDEZ9s8hnDp1HaEabH56JjsjtWQBmeHHGPrl,Meta AI,31,151,13,0,0,0,0,0,164,7,"Today we’re introducing Atlas, a new retrieval-augmented lang. model with strong few-shot performance on question answering and fact checking tasks. w/ only 11B parameters, Atlas outperforms a 540B parameter model by 3% w/ 64 training exs., reaching 42% on NaturalQuestions.World knowledge presents a particularly tricky challenge in few-shot NLP, where models don’t just need to understand what the task is asking and how to generate an output, but must also store and precisely recall from a huge amount of information to do well.While small models can do few-shot learning when world knowledge isn't needed, so far only very large models have shown good results on knowledge-intensive tasks like question answering & fact checking. Atlas as a retrieval-augmented model can often outperform such models.We find that Atlas outperforms much larger non-augmented models on few-shot question answering (NaturalQuestions and TriviaQA) and fact checking (FEVER), and is competitive with various very large models on a wide array of real-world exams (MMLU).Atlas has other benefits too. Retrieved passages can be inspected for better interpretability, and the corpus that Atlas retrieves from can be edited, or even completely swapped out, which enables Atlas to be kept up-to-date without needing to be retrained.Lastly, we also show that Atlas is very strong in traditional full training set settings, setting new states of the art on NQ by 8%, and TriviaQA by 9% and on 5 KILT tasks. Read our paper here: https://arxiv.org/abs/2208.03299",2022-08-08T00:00:00,[],https://scontent.fcai19-7.fna.fbcdn.net/v/t39.30808-6/298378472_2178510552325886_7235969937931599773_n.jpg?stp=dst-jpg_p180x540&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=mOIFC6e_hh0AX9OfiLF&_nc_ht=scontent.fcai19-7.fna&oh=00_AfB_uFcSmbqUcPpr7pCOEuN5e7Goa9lF96mpg3Sx4pexjQ&oe=64E399D5,https://www.facebook.com/MetaAI/posts/pfbid08kVgPhcSqSbgVg6SXN41AttU3Sy1BLDEZ9s8hnDp1HaEabH56JjsjtWQBmeHHGPrl?__cft__[0]=AZVNMOayVmC0YpxonlNhbkzWG65ZBQu2XF-xgXEu4qWO4KvRnE3Nsrx1z9AqAUgCMXyiQwwy9eFrS-ADYiezAIg7W41re56UZFVhuB50dyb5ZaWP_RBn9_PQHgHRC5Xx5GLLeLLCQ9ROwiGlXizaB6QYq_F7uDrVFHfcauzJ1U3cjKaRzAtD-yCf6j1zNT4b5n1GkmxEr0bimPWHvtilpJBb&__tn__=%2CO%2CP-R,195,0,positive,195
